CustomerID,Age,Subscription_Duration_Months,Contract_Type,Monthly_Logins,Last_Purchase_Days_Ago,App_Usage_Time_Min,Monthly_Spend,Discount_Usage_Percentage,Customer_Support_Calls,Satisfaction_Score,Is_Churn
CUST-12306,43,16,Monthly,10,19,28.0,65.84,0.04,2,4,0
CUST-12307,55,56,Monthly,12,23,14.5,184.67,0.41,1,4,0
CUST-12308,39,50,Annual,16,24,13.4,122.4,0.15,0,4,0
CUST-12309,58,23,Monthly,14,26,7.6,138.06,0.22,0,5,0
CUST-12310,50,20,Monthly,14,12,24.5,39.25,0.41,5,3,1
CUST-12311,41,36,Monthly,20,5,34.9,264.47,0.19,1,5,0
CUST-12312,62,11,Monthly,10,14,1.3,199.91,0.26,2,4,0
CUST-12313,33,13,Monthly,13,22,12.9,35.59,0.43,1,5,0
CUST-12314,33,33,Monthly,11,11,12.3,72.25,0.46,1,5,0
CUST-12315,23,14,Annual,18,39,9.3,75.32,0.54,2,4,0
CUST-12316,62,26,Monthly,9,13,19.2,174.54,0.25,1,5,0
CUST-12317,64,3,Monthly,15,36,18.9,48.49,0.44,0,5,0
CUST-12318,26,57,Monthly,11,0,34.4,63.31,0.27,4,3,1
CUST-12319,44,49,Monthly,9,4,20.5,226.51,0.39,3,3,1
CUST-12320,33,9,Monthly,13,38,31.9,54.46,0.35,2,5,0
CUST-12321,62,2,Monthly,12,0,9.8,520.87,0.13,0,4,0
CUST-12322,24,11,Monthly,12,10,31.8,19.69,0.17,0,5,0
CUST-12323,55,58,Monthly,7,4,22.5,167.4,0.15,2,5,0
CUST-12324,35,52,Monthly,10,10,19.0,146.46,0.18,1,4,0
CUST-12325,40,57,Annual,13,1,40.3,170.75,0.34,2,5,0
CUST-12326,41,27,Annual,15,1,23.0,396.93,0.21,2,5,0
CUST-12327,46,55,Monthly,8,24,34.0,49.68,0.34,1,5,0
CUST-12328,30,21,Monthly,13,27,31.6,42.79,0.13,2,4,0
CUST-12329,67,38,Monthly,15,4,18.2,43.15,0.22,4,4,0
CUST-12330,50,39,Monthly,5,32,6.1,231.37,0.21,4,4,1
CUST-12331,51,54,Monthly,12,4,28.0,260.18,0.54,3,4,1
CUST-12332,62,4,Annual,11,18,6.8,188.78,0.3,5,4,1
CUST-12333,64,28,Annual,5,1,39.5,46.61,0.61,4,3,1
CUST-12334,29,49,Monthly,8,13,16.1,246.19,0.18,0,5,0
CUST-12335,51,60,Monthly,15,24,1.1,74.16,0.42,1,5,0
CUST-12336,62,49,Annual,12,16,19.0,45.11,0.2,1,5,0
CUST-12337,53,10,Monthly,16,5,10.3,121.45,0.22,1,4,0
CUST-12338,26,8,Monthly,8,3,24.6,83.68,0.12,0,5,0
CUST-12339,24,25,Monthly,12,8,18.1,83.69,0.22,4,3,1
CUST-12340,39,51,Monthly,13,1,5.7,95.0,0.36,1,4,0
CUST-12341,31,27,Annual,12,4,18.0,43.31,0.11,1,3,0
CUST-12342,46,43,Monthly,11,1,25.1,200.46,0.13,2,4,0
CUST-12343,39,17,Annual,8,39,29.0,65.03,0.3,0,4,0
CUST-12344,18,59,Monthly,15,13,17.9,296.36,0.24,1,5,0
CUST-12345,61,1,Annual,11,5,23.9,91.54,0.07,0,5,0
CUST-12346,33,13,Annual,7,6,25.1,63.05,0.21,2,5,0
CUST-12347,56,15,Annual,9,3,19.4,151.01,0.2,1,4,0
CUST-12348,61,53,Monthly,15,3,21.3,119.74,0.36,0,5,0
CUST-12349,41,2,Annual,14,2,34.5,85.57,0.36,1,5,0
CUST-12350,69,28,Monthly,14,6,15.3,62.25,0.44,1,5,0
CUST-12351,63,55,Monthly,19,5,7.0,95.18,0.43,1,5,0
CUST-12352,34,36,Monthly,10,2,17.5,71.33,0.28,1,5,0
CUST-12353,58,58,Annual,14,6,30.6,36.88,0.49,0,4,0
CUST-12354,45,24,Monthly,23,2,21.4,49.02,0.6,3,3,1
CUST-12355,52,31,Monthly,9,9,27.0,32.21,0.25,2,4,0
CUST-12356,61,49,Monthly,8,26,4.2,30.98,0.4,0,5,0
CUST-12357,57,22,Monthly,12,4,31.8,51.16,0.27,2,4,1
CUST-12358,28,22,Monthly,12,19,25.7,128.0,0.34,2,5,0
CUST-12359,54,8,Annual,5,2,21.3,46.19,0.12,7,2,1
CUST-12360,51,19,Monthly,16,1,13.8,323.4,0.23,1,5,0
CUST-12361,20,5,Monthly,16,2,7.1,94.16,0.05,2,5,0
CUST-12362,62,59,Monthly,12,25,31.3,231.37,0.41,2,4,0
CUST-12363,19,24,Monthly,9,35,29.8,43.62,0.65,1,5,0
CUST-12364,25,38,Monthly,12,54,29.4,120.57,0.35,0,5,0
CUST-12365,69,52,Annual,20,9,3.9,56.56,0.3,1,4,0
CUST-12366,26,33,Annual,8,31,21.6,152.56,0.15,0,5,0
CUST-12367,56,36,Monthly,12,1,33.6,61.47,0.45,0,5,0
CUST-12368,67,47,Monthly,10,17,7.3,43.21,0.1,1,4,0
CUST-12369,46,24,Monthly,8,10,26.3,230.26,0.12,2,5,0
CUST-12370,56,33,Monthly,17,37,15.5,38.94,0.26,3,4,1
CUST-12371,22,3,Monthly,14,20,23.1,148.13,0.1,1,4,0
CUST-12372,68,8,Annual,17,20,17.9,211.4,0.45,0,5,0
CUST-12373,58,18,Annual,12,7,28.4,100.67,0.56,0,5,0
CUST-12374,41,53,Annual,14,29,17.0,102.81,0.34,0,5,0
CUST-12375,45,11,Monthly,7,5,25.4,197.83,0.1,1,4,0
CUST-12376,56,46,Monthly,10,23,11.2,115.26,0.27,0,5,0
CUST-12377,32,55,Monthly,12,4,14.3,377.26,0.35,1,5,0
CUST-12378,30,41,Monthly,14,8,1.0,30.91,0.06,1,5,0
CUST-12379,21,56,Annual,14,12,14.5,28.22,0.08,0,5,0
CUST-12380,66,20,Annual,12,13,6.1,131.98,0.2,1,5,0
CUST-12381,44,34,Monthly,15,38,34.5,85.56,0.15,2,4,1
CUST-12382,55,15,Annual,14,5,28.8,110.29,0.52,2,4,0
CUST-12383,50,12,Annual,14,5,18.6,130.09,0.25,0,5,0
CUST-12384,33,22,Monthly,11,0,32.3,111.11,0.47,0,5,0
CUST-12385,57,38,Monthly,7,17,9.0,225.21,0.28,1,5,0
CUST-12386,44,56,Annual,13,2,34.4,50.53,0.5,1,5,0
CUST-12387,69,44,Monthly,12,43,22.0,137.72,0.21,3,4,1
CUST-12388,40,56,Monthly,10,17,26.1,30.71,0.14,2,5,0
CUST-12389,50,6,Annual,15,4,11.9,23.65,0.1,3,3,0
CUST-12390,33,23,Annual,12,20,14.4,60.9,0.13,0,5,0
CUST-12391,20,49,Annual,15,16,4.4,38.98,0.21,1,5,0
CUST-12392,56,44,Monthly,13,1,21.1,92.06,0.17,2,5,0
CUST-12393,63,13,Annual,9,29,28.2,130.38,0.31,1,4,0
CUST-12394,65,1,Monthly,15,3,45.8,144.81,0.3,0,5,0
CUST-12395,42,20,Monthly,11,11,3.4,118.2,0.47,4,3,1
CUST-12396,47,8,Monthly,7,24,42.0,194.72,0.09,2,4,0
CUST-12397,26,54,Monthly,12,54,21.0,202.17,0.22,1,5,0
CUST-12398,35,47,Annual,13,21,12.0,47.54,0.27,2,4,0
CUST-12399,31,38,Monthly,10,40,42.3,96.78,0.18,2,4,0
CUST-12400,52,46,Annual,16,10,19.5,123.02,0.17,5,4,0
CUST-12401,32,15,Monthly,11,3,26.0,89.27,0.36,3,4,0
CUST-12402,56,55,Annual,12,8,15.3,110.76,0.2,2,3,0
CUST-12403,51,33,Monthly,11,5,6.5,153.34,0.2,1,4,0
CUST-12404,57,41,Monthly,16,0,23.3,30.74,0.42,0,4,0
CUST-12405,69,7,Annual,11,3,10.0,190.03,0.29,2,5,0
CUST-12406,31,43,Monthly,13,5,18.7,324.47,0.46,3,4,0
CUST-12407,24,4,Annual,12,16,21.6,22.51,0.38,0,5,0
CUST-12408,59,13,Monthly,15,13,38.3,126.34,0.55,3,4,1
CUST-12409,26,50,Monthly,10,19,25.6,55.23,0.29,2,4,0
CUST-12410,42,29,Annual,12,10,31.6,160.91,0.23,2,4,0
CUST-12411,23,33,Monthly,12,11,21.0,59.64,0.22,0,5,0
CUST-12412,34,26,Monthly,14,7,33.9,229.32,0.3,1,4,0
CUST-12413,53,57,Monthly,11,2,2.3,102.01,0.43,1,4,0
CUST-12414,63,11,Annual,10,57,25.3,20.09,0.44,1,5,0
CUST-12415,47,27,Annual,13,18,29.6,76.61,0.54,2,4,0
CUST-12416,53,11,Annual,9,4,15.8,21.36,0.61,1,5,0
CUST-12417,19,19,Annual,9,15,27.4,191.68,0.56,2,5,0
CUST-12418,18,9,Monthly,11,12,1.7,73.76,0.24,0,5,0
CUST-12419,18,3,Monthly,8,3,23.8,37.87,0.32,1,4,0
CUST-12420,44,17,Monthly,15,18,32.9,85.38,0.29,2,4,0
CUST-12421,44,49,Annual,16,16,19.4,187.05,0.13,3,3,0
CUST-12422,57,25,Monthly,14,2,40.4,67.91,0.08,2,4,0
CUST-12423,32,54,Monthly,14,1,24.0,81.69,0.43,0,5,0
CUST-12424,36,40,Monthly,13,14,5.2,128.3,0.42,0,5,0
CUST-12425,55,17,Monthly,16,19,14.1,98.66,0.26,2,4,0
CUST-12426,60,44,Monthly,13,3,25.5,314.38,0.19,1,4,0
CUST-12427,32,58,Annual,10,1,18.1,159.63,0.49,2,4,0
CUST-12428,48,19,Annual,12,15,20.0,14.3,0.33,2,3,0
CUST-12429,63,4,Monthly,16,10,23.4,16.39,0.4,1,5,0
CUST-12430,60,37,Monthly,16,12,16.2,293.61,0.31,1,4,0
CUST-12431,69,35,Annual,13,9,17.2,371.11,0.37,0,5,0
CUST-12432,55,9,Annual,9,3,29.3,61.64,0.38,0,5,0
CUST-12433,37,50,Annual,9,8,6.5,155.66,0.52,1,4,0
CUST-12434,56,43,Monthly,11,25,13.7,40.83,0.41,0,5,0
CUST-12435,18,7,Annual,13,0,16.5,41.85,0.28,2,5,0
CUST-12436,29,59,Monthly,5,3,37.5,200.36,0.24,2,4,0
CUST-12437,49,2,Monthly,6,3,15.9,125.78,0.02,1,4,0
CUST-12438,48,32,Annual,14,28,19.7,275.03,0.37,1,5,0
CUST-12439,44,55,Monthly,17,2,1.0,26.98,0.23,1,4,0
CUST-12440,50,50,Monthly,12,15,1.6,47.06,0.26,1,5,0
CUST-12441,66,11,Monthly,14,26,26.7,50.07,0.32,0,5,0
CUST-12442,56,22,Annual,10,36,1.0,113.69,0.25,4,3,1
CUST-12443,25,33,Annual,14,15,46.4,302.1,0.27,1,5,0
CUST-12444,40,50,Annual,15,0,24.3,121.92,0.19,4,3,0
CUST-12445,48,42,Annual,12,4,29.1,168.28,0.12,2,4,0
CUST-12446,41,54,Monthly,10,14,17.4,394.24,0.19,1,5,0
CUST-12447,65,40,Monthly,12,17,24.7,46.16,0.31,1,5,0
CUST-12448,52,32,Monthly,15,4,24.0,193.07,0.15,0,4,0
CUST-12449,60,60,Annual,15,11,40.8,327.06,0.46,1,4,0
CUST-12450,19,45,Annual,19,4,3.0,319.22,0.05,1,5,0
CUST-12451,67,30,Annual,4,3,23.6,442.62,0.45,2,3,0
CUST-12452,49,36,Annual,8,25,22.7,235.95,0.38,0,5,0
CUST-12453,26,52,Monthly,11,13,23.5,145.27,0.56,2,4,0
CUST-12454,63,41,Monthly,20,5,41.1,103.57,0.68,1,5,0
CUST-12455,48,14,Monthly,13,4,1.0,123.65,0.28,1,5,0
CUST-12456,51,60,Annual,17,2,1.0,58.13,0.34,1,5,0
CUST-12457,35,45,Monthly,11,42,24.3,104.35,0.28,0,5,0
CUST-12458,55,23,Annual,8,9,48.8,93.94,0.33,1,4,0
CUST-12459,58,21,Monthly,10,1,34.3,182.49,0.25,2,4,0
CUST-12460,67,53,Monthly,14,9,15.4,44.49,0.38,3,3,1
CUST-12461,19,19,Monthly,9,1,22.0,77.4,0.26,2,4,0
CUST-12462,39,4,Monthly,18,9,20.1,106.98,0.42,2,4,0
CUST-12463,37,21,Monthly,6,23,20.8,73.36,0.21,3,4,0
CUST-12464,43,50,Monthly,8,5,20.7,100.48,0.15,2,4,0
CUST-12465,28,1,Monthly,12,24,14.7,268.41,0.05,1,5,0
CUST-12466,25,9,Annual,13,6,20.4,635.15,0.26,0,5,0
CUST-12467,19,55,Annual,9,0,12.6,241.47,0.05,0,5,0
CUST-12468,47,47,Monthly,16,9,15.3,300.15,0.18,3,4,0
CUST-12469,33,14,Annual,15,3,16.7,147.84,0.18,0,4,0
CUST-12470,19,45,Annual,20,8,12.8,82.06,0.56,1,4,0
CUST-12471,44,9,Annual,14,8,25.3,178.49,0.21,1,4,0
CUST-12472,18,58,Monthly,14,1,15.7,96.01,0.23,2,4,0
CUST-12473,50,2,Monthly,16,14,28.7,98.09,0.11,3,4,1
CUST-12474,33,53,Monthly,16,9,18.4,117.15,0.21,1,5,0
CUST-12475,32,42,Annual,12,9,28.0,10.0,0.28,0,4,0
CUST-12476,26,18,Monthly,5,0,8.0,67.45,0.42,1,5,0
CUST-12477,19,53,Annual,13,5,11.2,208.65,0.61,3,4,0
CUST-12478,63,27,Monthly,16,0,1.0,73.39,0.07,4,3,1
CUST-12479,27,40,Annual,16,3,11.8,128.88,0.11,3,4,0
CUST-12480,18,2,Monthly,9,20,35.9,44.4,0.29,2,4,0
CUST-12481,57,24,Annual,13,7,26.7,32.14,0.23,0,5,0
CUST-12482,30,19,Monthly,12,7,20.0,49.6,0.56,4,4,1
CUST-12483,33,41,Monthly,12,5,13.4,49.57,0.07,1,4,0
CUST-12484,26,38,Monthly,10,17,16.9,66.56,0.52,2,5,0
CUST-12485,30,19,Monthly,8,29,23.3,41.36,0.19,0,5,0
CUST-12486,54,23,Monthly,18,14,45.6,100.05,0.58,1,4,0
CUST-12487,59,11,Monthly,14,2,21.0,68.94,0.19,1,5,0
CUST-12488,43,53,Monthly,12,5,25.2,327.11,0.37,1,4,0
CUST-12489,66,49,Annual,11,19,12.2,275.81,0.19,1,5,0
CUST-12490,52,22,Monthly,10,11,21.4,22.08,0.18,1,4,0
CUST-12491,56,44,Monthly,13,0,21.4,67.61,0.23,0,5,0
CUST-12492,69,12,Monthly,11,3,29.2,336.17,0.23,3,4,0
CUST-12493,59,24,Monthly,13,6,22.3,185.07,0.27,0,5,0
CUST-12494,28,17,Annual,12,14,15.8,465.18,0.38,2,4,0
CUST-12495,24,52,Monthly,15,21,10.8,99.2,0.18,3,4,1
CUST-12496,33,54,Monthly,12,24,25.9,56.66,0.19,1,5,0
CUST-12497,59,38,Monthly,15,22,19.7,34.43,0.42,1,5,0
CUST-12498,51,41,Annual,14,12,24.7,178.65,0.38,2,5,0
CUST-12499,36,42,Annual,11,10,18.9,73.75,0.43,2,5,0
CUST-12500,59,29,Annual,11,20,15.6,41.84,0.21,0,5,0
CUST-12501,26,29,Annual,12,40,36.6,321.94,0.3,2,4,0
CUST-12502,39,60,Monthly,9,7,13.7,117.46,0.4,2,4,0
CUST-12503,28,9,Monthly,7,1,19.3,93.08,0.31,3,3,0
CUST-12504,20,28,Monthly,9,24,16.8,103.12,0.23,2,3,1
CUST-12505,18,56,Annual,7,2,23.3,169.56,0.23,4,3,0
CUST-12506,20,49,Monthly,14,19,21.9,172.51,0.67,2,4,0
CUST-12507,26,52,Monthly,13,11,17.0,13.84,0.71,0,4,0
CUST-12508,65,53,Monthly,7,24,26.1,241.96,0.45,1,4,0
CUST-12509,50,36,Annual,11,10,23.5,166.31,0.31,3,4,1
CUST-12510,69,47,Monthly,12,5,27.0,182.79,0.27,0,5,0
CUST-12511,39,16,Annual,9,2,36.7,40.62,0.45,0,5,0
CUST-12512,40,46,Monthly,21,24,17.5,17.44,0.11,1,4,0
CUST-12513,49,3,Monthly,13,3,9.3,107.96,0.08,2,4,0
CUST-12514,54,23,Monthly,13,26,9.3,97.87,0.13,1,5,0
CUST-12515,54,35,Monthly,5,9,4.2,49.74,0.12,0,4,0
CUST-12516,42,13,Monthly,9,6,16.3,132.62,0.03,1,4,0
CUST-12517,42,32,Monthly,19,6,18.1,119.89,0.14,1,4,0
CUST-12518,54,32,Monthly,8,10,23.0,37.03,0.25,0,5,0
CUST-12519,25,4,Annual,14,33,20.9,72.45,0.53,1,5,0
CUST-12520,34,58,Annual,20,26,23.3,48.76,0.42,3,4,0
CUST-12521,52,15,Monthly,9,31,15.9,86.04,0.07,2,5,0
CUST-12522,56,12,Annual,8,5,29.4,46.19,0.36,0,5,0
CUST-12523,51,54,Monthly,20,0,17.0,67.11,0.38,4,3,0
CUST-12524,24,54,Annual,10,19,20.3,121.74,0.26,4,3,0
CUST-12525,66,5,Annual,4,1,30.5,234.8,0.29,2,4,0
CUST-12526,25,36,Annual,12,3,24.0,153.17,0.34,1,4,0
CUST-12527,29,26,Annual,7,33,25.7,73.28,0.1,2,3,0
CUST-12528,61,21,Monthly,8,20,16.5,71.99,0.71,1,5,0
CUST-12529,59,49,Monthly,11,52,29.7,98.34,0.06,2,4,0
CUST-12530,62,49,Monthly,8,8,22.3,74.84,0.39,2,4,0
CUST-12531,35,57,Monthly,20,18,19.8,48.41,0.33,2,4,0
CUST-12532,56,23,Monthly,15,24,28.9,285.54,0.29,1,5,0
CUST-12533,31,21,Annual,5,4,24.2,10.72,0.15,0,5,0
CUST-12534,64,56,Annual,12,1,13.6,54.18,0.14,3,4,0
CUST-12535,47,35,Monthly,8,31,20.5,90.68,0.42,0,4,0
CUST-12536,32,56,Monthly,17,13,1.0,58.8,0.46,2,4,0
CUST-12537,57,60,Monthly,12,20,40.9,90.44,0.47,5,3,1
CUST-12538,65,6,Monthly,14,17,29.9,159.16,0.05,1,5,0
CUST-12539,37,28,Annual,9,7,20.7,96.51,0.07,0,4,0
CUST-12540,42,6,Monthly,10,0,15.3,170.73,0.39,4,4,0
CUST-12541,54,10,Monthly,13,49,30.4,70.69,0.48,0,5,0
CUST-12542,32,14,Monthly,10,64,28.5,29.43,0.07,3,5,0
CUST-12543,21,54,Annual,10,4,6.1,15.86,0.05,1,5,0
CUST-12544,47,51,Monthly,11,23,22.9,61.48,0.38,0,5,0
CUST-12545,38,6,Monthly,9,22,4.8,56.31,0.15,4,4,1
CUST-12546,66,28,Monthly,13,3,23.2,166.96,0.31,1,4,0
CUST-12547,61,54,Monthly,10,2,24.0,146.31,0.14,0,5,0
CUST-12548,57,20,Monthly,13,12,27.0,18.64,0.16,2,4,0
CUST-12549,40,56,Annual,14,1,17.9,133.13,0.23,1,5,0
CUST-12550,37,40,Monthly,16,22,48.8,36.91,0.27,1,5,0
CUST-12551,27,9,Annual,9,0,22.5,206.45,0.43,3,4,0
CUST-12552,49,55,Monthly,12,1,30.9,17.38,0.43,0,4,0
CUST-12553,66,21,Annual,5,0,31.8,259.07,0.69,2,4,0
CUST-12554,19,48,Annual,15,11,22.3,97.11,0.14,1,5,0
CUST-12555,60,8,Annual,12,3,16.4,169.8,0.23,4,4,0
CUST-12556,64,23,Monthly,14,35,13.1,111.07,0.64,3,4,1
CUST-12557,56,31,Monthly,14,2,13.4,87.08,0.1,1,5,0
CUST-12558,65,4,Annual,18,42,18.6,155.27,0.45,0,5,0
CUST-12559,33,45,Monthly,11,0,21.2,50.22,0.2,0,5,0
CUST-12560,62,16,Monthly,13,45,12.6,49.46,0.13,3,4,1
CUST-12561,44,31,Monthly,16,16,29.2,58.81,0.1,2,3,0
CUST-12562,48,39,Annual,10,0,28.0,127.36,0.3,1,5,0
CUST-12563,23,38,Annual,17,81,22.0,46.72,0.57,3,3,1
CUST-12564,39,5,Monthly,10,0,1.0,36.09,0.36,1,4,0
CUST-12565,29,32,Monthly,16,52,15.8,47.11,0.62,2,4,0
CUST-12566,56,14,Monthly,19,43,23.3,56.2,0.43,1,5,0
CUST-12567,58,35,Monthly,12,5,3.3,373.37,0.1,2,4,0
CUST-12568,42,38,Annual,11,38,1.0,156.11,0.42,1,5,0
CUST-12569,49,10,Monthly,17,25,21.6,38.52,0.16,0,5,0
CUST-12570,59,20,Monthly,15,6,11.8,131.62,0.41,4,4,0
CUST-12571,56,16,Monthly,17,30,20.4,79.56,0.26,0,5,0
CUST-12572,28,48,Annual,9,38,28.6,56.9,0.4,1,5,0
CUST-12573,24,11,Monthly,18,6,18.1,57.26,0.23,0,5,0
CUST-12574,43,48,Annual,13,20,13.6,79.22,0.06,1,5,0
CUST-12575,51,44,Monthly,11,2,16.2,128.76,0.56,1,5,0
CUST-12576,34,53,Annual,13,8,21.2,54.89,0.08,1,5,0
CUST-12577,20,51,Monthly,12,14,9.0,91.04,0.29,1,5,0
CUST-12578,18,45,Monthly,9,15,21.7,80.29,0.19,0,4,0
CUST-12579,44,29,Annual,14,2,4.1,81.94,0.11,0,5,0
CUST-12580,32,26,Monthly,15,5,25.2,381.51,0.42,0,5,0
CUST-12581,20,57,Monthly,15,31,29.7,236.88,0.36,2,5,0
CUST-12582,18,20,Monthly,18,26,48.6,51.34,0.41,4,3,1
CUST-12583,18,58,Monthly,17,21,18.9,205.72,0.07,2,4,0
CUST-12584,30,4,Monthly,14,12,5.4,354.7,0.16,2,4,0
CUST-12585,60,39,Annual,9,6,20.4,66.71,0.18,3,4,0
CUST-12586,43,49,Monthly,16,6,4.4,55.23,0.34,1,5,0
CUST-12587,61,13,Monthly,5,11,35.8,182.27,0.14,2,4,0
CUST-12588,34,28,Annual,12,4,30.3,10.0,0.51,1,5,0
CUST-12589,65,7,Annual,21,7,19.9,94.24,0.26,3,3,1
CUST-12590,57,58,Monthly,12,2,6.0,30.93,0.16,1,3,0
CUST-12591,33,43,Monthly,13,31,30.5,96.5,0.45,3,4,0
CUST-12592,20,4,Annual,11,15,12.7,56.52,0.26,3,3,0
CUST-12593,47,53,Monthly,16,1,33.5,200.15,0.15,1,5,0
CUST-12594,67,5,Monthly,12,8,30.0,17.25,0.43,1,5,0
CUST-12595,23,23,Monthly,12,20,23.4,64.03,0.29,4,4,1
CUST-12596,61,47,Monthly,20,7,13.6,293.02,0.13,3,4,0
CUST-12597,62,48,Annual,10,4,16.5,253.27,0.33,1,4,0
CUST-12598,20,11,Monthly,15,1,6.1,40.02,0.46,0,5,0
CUST-12599,39,12,Monthly,11,10,14.9,458.31,0.09,1,4,0
CUST-12600,55,7,Monthly,13,29,11.5,47.08,0.02,0,4,0
CUST-12601,67,37,Monthly,15,7,15.1,28.58,0.28,0,5,0
CUST-12602,45,19,Annual,10,20,11.0,95.25,0.4,2,4,0
CUST-12603,69,15,Annual,14,6,25.8,57.18,0.06,1,4,0
CUST-12604,29,44,Monthly,14,44,25.8,31.59,0.14,0,5,0
CUST-12605,62,43,Monthly,8,5,3.9,45.19,0.52,2,4,1
CUST-12606,61,14,Monthly,23,7,29.8,77.35,0.36,5,2,1
CUST-12607,36,50,Monthly,14,17,33.6,396.9,0.36,3,3,0
CUST-12608,32,9,Monthly,13,9,22.9,99.35,0.26,2,5,0
CUST-12609,22,37,Annual,12,21,22.7,115.05,0.31,2,4,0
CUST-12610,57,22,Annual,9,13,14.9,162.27,0.43,5,2,1
CUST-12611,36,53,Monthly,8,25,25.4,157.0,0.28,2,5,0
CUST-12612,63,47,Annual,27,1,32.7,129.6,0.09,1,5,0
CUST-12613,64,8,Annual,4,1,21.3,148.56,0.16,0,5,0
CUST-12614,29,32,Annual,8,9,10.8,40.78,0.3,1,5,0
CUST-12615,20,60,Monthly,12,16,14.2,31.71,0.12,3,3,1
CUST-12616,36,15,Monthly,12,21,33.6,26.43,0.32,2,4,0
CUST-12617,43,25,Monthly,8,3,27.1,277.33,0.45,2,5,0
CUST-12618,22,14,Monthly,8,9,44.7,23.69,0.33,2,4,0
CUST-12619,34,50,Monthly,20,11,14.0,599.28,0.23,2,4,0
CUST-12620,55,32,Monthly,15,6,16.3,124.87,0.24,0,5,0
CUST-12621,35,11,Monthly,16,1,12.9,27.32,0.14,2,5,0
CUST-12622,32,55,Monthly,14,5,24.4,115.89,0.09,1,4,0
CUST-12623,21,26,Monthly,9,30,21.4,83.8,0.1,2,4,1
CUST-12624,48,30,Monthly,16,73,20.5,296.82,0.19,1,4,0
CUST-12625,29,10,Monthly,15,10,31.0,60.03,0.31,0,5,0
CUST-12626,67,5,Annual,16,1,25.1,60.03,0.19,3,5,0
CUST-12627,54,11,Monthly,17,9,19.7,40.37,0.51,1,4,0
CUST-12628,37,28,Monthly,11,23,9.7,40.94,0.23,0,4,0
CUST-12629,25,28,Annual,19,18,11.8,23.04,0.33,2,5,0
CUST-12630,29,42,Annual,9,36,31.3,81.05,0.04,0,5,0
CUST-12631,66,4,Annual,12,9,15.8,58.53,0.24,0,5,0
CUST-12632,23,47,Monthly,9,10,1.0,94.18,0.09,1,4,0
CUST-12633,48,25,Monthly,8,90,25.3,30.29,0.06,1,4,0
CUST-12634,52,24,Annual,9,16,37.4,96.56,0.5,1,4,0
CUST-12635,35,12,Monthly,14,24,21.9,115.28,0.44,1,4,0
CUST-12636,20,22,Monthly,11,21,19.4,58.94,0.5,0,5,0
CUST-12637,54,30,Annual,11,22,21.3,81.82,0.41,1,5,0
CUST-12638,35,47,Monthly,11,23,13.5,257.15,0.19,2,3,1
CUST-12639,47,29,Annual,12,0,31.3,150.52,0.15,0,5,0
CUST-12640,21,22,Monthly,9,11,15.4,161.96,0.41,0,5,0
CUST-12641,29,45,Monthly,9,10,28.9,14.34,0.14,2,4,0
CUST-12642,51,13,Monthly,12,6,13.2,87.84,0.31,2,4,0
CUST-12643,30,49,Monthly,11,29,16.0,65.17,0.31,4,3,1
CUST-12644,61,6,Annual,8,50,39.1,180.65,0.59,2,5,1
CUST-12645,22,5,Monthly,14,6,14.5,94.12,0.43,1,4,0
CUST-12646,63,52,Monthly,20,13,14.1,67.34,0.18,1,4,0
CUST-12647,53,11,Annual,13,7,27.5,46.26,0.24,0,4,0
CUST-12648,60,8,Monthly,12,5,19.0,73.54,0.58,0,5,0
CUST-12649,49,6,Monthly,21,52,13.9,47.21,0.18,1,4,0
CUST-12650,47,24,Annual,17,9,19.0,30.58,0.28,5,3,1
CUST-12651,64,41,Monthly,9,5,35.6,38.05,0.12,1,5,0
CUST-12652,46,32,Monthly,11,7,17.7,240.41,0.32,2,5,0
CUST-12653,52,20,Annual,13,11,31.8,112.48,0.2,1,4,0
CUST-12654,27,57,Annual,18,29,20.1,77.88,0.37,2,5,0
CUST-12655,36,59,Annual,10,4,38.9,186.0,0.26,3,3,0
CUST-12656,25,21,Annual,8,2,18.4,141.37,0.33,3,4,0
CUST-12657,25,55,Monthly,15,32,30.9,242.63,0.33,1,4,0
CUST-12658,63,52,Monthly,10,7,17.4,89.46,0.7,2,5,0
CUST-12659,43,34,Annual,10,23,17.5,295.72,0.21,3,5,0
CUST-12660,18,51,Annual,10,87,16.6,78.51,0.11,3,4,1
CUST-12661,44,9,Annual,6,12,16.6,60.47,0.21,1,5,0
CUST-12662,55,31,Monthly,9,7,29.2,136.11,0.17,2,4,0
CUST-12663,28,21,Monthly,11,11,14.6,22.45,0.18,2,3,0
CUST-12664,47,57,Annual,15,4,17.4,37.38,0.34,0,5,0
CUST-12665,21,11,Monthly,16,9,13.6,29.75,0.42,4,3,1
CUST-12666,41,23,Monthly,14,24,32.2,155.94,0.15,1,4,0
CUST-12667,57,29,Annual,17,3,22.1,144.2,0.6,0,5,0
CUST-12668,38,29,Annual,8,5,8.4,86.16,0.23,1,5,0
CUST-12669,36,11,Annual,7,5,25.7,357.14,0.2,0,5,0
CUST-12670,19,54,Monthly,14,2,11.0,54.61,0.03,1,4,0
CUST-12671,40,8,Monthly,6,11,1.0,103.99,0.27,2,4,0
CUST-12672,48,58,Monthly,8,33,25.4,174.31,0.11,1,4,0
CUST-12673,37,44,Annual,9,40,32.0,133.41,0.52,0,5,0
